,age_ma,Feature,Ti,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Y,Hf,U,Th
1359,119.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.65,5.49,4.91,1.63,27.51,10.04,134.98,56.46,309.04,77.02,936.725,172.63875000000002,1934.0,15267.186249999995,629.0,481.0
1360,123.0,0.0,23.759999999999998,0.38,61.504999999999995,0.59,5.12,9.63,2.64375,51.02,15.17,209.6,76.5,392.35,89.42,936.725,170.53,2583.0,15267.186249999995,576.0,564.0
1361,124.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,5.33,4.59,2.02,37.47,13.4,167.95,65.46,338.78,78.96,901.32,159.99,2255.0,15267.186249999995,861.0,701.7125000000001
1362,122.0,0.0,15.0,0.43,61.504999999999995,0.7250000000000001,0.9,4.29,1.43,33.55,10.42,138.55,54.72,292.8,72.08,879.69,155.7,1918.0,15267.186249999995,592.0,518.0
1363,101.0,0.0,1.2,0.15,13.6,0.16,2.1,3.82,0.24,23.0,7.8,95.6,35.2,152.0,32.0,295.0,49.0,1071.0,6668.0,352.0,448.0
1364,113.0,0.0,2.3,1.5550000000000002,47.2,0.7250000000000001,7.741250000000001,12.561250000000001,0.16,45.8,15.8,182.0,64.1,266.0,56.0,505.0,82.0,2077.0,8174.0,864.0,417.0
1365,112.0,0.0,3.6,0.13,11.9,0.14,1.09,2.38,0.14,14.8,5.2,67.0,26.9,119.0,26.0,244.0,42.0,825.0,6181.0,221.0,236.0
1366,107.0,0.0,0.9,0.01,7.2,0.02,0.58,1.18,0.05,10.2,4.4,61.8,25.0,116.0,26.0,247.0,44.0,777.0,8156.0,377.0,227.0
1367,102.0,0.0,1.2,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.18,63.55499999999999,18.8,191.2,60.3,252.0,52.0,464.0,79.0,1951.0,6383.0,573.0,354.0
1368,109.0,0.0,1.8,1.5550000000000002,21.9,0.7250000000000001,7.741250000000001,6.48,0.13,34.4,14.1,182.9,69.3,315.0,69.0,647.0,105.0,2134.0,9601.0,1024.0,645.0
1369,102.0,0.0,1.3,1.5550000000000002,14.2,0.71,4.79,3.9,0.09,19.1,7.3,95.0,37.3,172.0,37.0,353.0,61.0,1173.0,8311.0,439.0,299.0
1370,103.0,0.0,5.0,0.05,5.73,0.17,3.0,4.5,0.52,29.3,9.7,115.4,43.2,189.0,39.0,372.0,65.0,1332.0,6755.0,189.0,194.0
1371,108.0,0.0,1.3,1.5550000000000002,48.9,0.7250000000000001,7.741250000000001,12.561250000000001,0.04,35.0,12.6,156.9,61.6,282.0,62.0,586.0,100.0,1920.0,10319.0,1142.375,631.0
1372,112.0,0.0,2.8,1.5550000000000002,16.2,0.72,3.66,2.75,0.08,12.2,4.9,62.8,24.3,117.0,25.0,240.0,43.0,776.0,7041.0,280.0,222.0
1373,126.0,0.0,5.9,1.27,16.0,0.42,2.63,3.26,0.2,17.5,6.4,83.2,31.9,145.0,31.0,295.0,51.0,974.0,8218.0,239.0,222.0
1374,120.0,0.0,6.3,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.62,55.5,16.2,179.2,62.3,265.0,54.0,494.0,85.0,1951.0,6747.0,436.0,660.0
1375,106.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.19,61.7,20.4,252.4,93.7,421.0,90.0,847.0,139.0,2804.0387500000006,11254.0,1142.375,701.7125000000001
1376,118.0,0.0,20.2,1.5550000000000002,38.5,0.7250000000000001,7.741250000000001,10.7,0.58,44.1,13.9,164.1,58.0,258.0,53.0,488.0,84.0,1796.0,7339.0,428.0,701.7125000000001
1377,109.0,0.0,5.8,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.34,35.2,11.7,140.8,52.5,235.0,51.0,464.0,82.0,1657.0,6785.0,431.0,539.0
1378,105.0,0.0,1.2,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.07,57.1,17.7,215.7,81.6,371.0,80.0,751.0,129.0,2567.0,12183.0,1142.375,701.7125000000001
1379,106.0,0.0,1.2,1.35,21.1,0.68,4.94,4.71,0.05,34.4,15.0,202.5,80.7,370.0,80.0,752.0,128.0,2550.0,10153.0,1142.375,701.7125000000001
1380,103.0,0.0,2.4,1.5550000000000002,25.7,0.7250000000000001,7.741250000000001,5.5,0.11,29.2,11.0,151.2,59.9,275.0,61.0,581.0,100.0,1883.0,11831.0,802.0,483.0
1381,107.0,0.0,2.7,0.71,17.2,0.3,2.42,2.99,0.13,18.9,7.2,91.9,35.8,162.0,36.0,336.0,59.0,1127.0,9180.0,364.0,307.0
1382,124.0,0.0,8.1,0.04,5.77,0.16,2.45,4.85,0.44,27.1,8.8,112.5,42.4,189.0,40.0,391.0,68.0,1325.0,9313.0,161.0,124.0
1383,100.0,0.0,2.3,1.5550000000000002,14.8,0.68,3.66,3.16,0.08,16.5,6.7,87.8,34.5,167.0,36.0,345.0,63.0,1110.0,9687.0,467.0,318.0
1384,195.0,0.0,4.0,0.18,59.2,0.7250000000000001,7.741250000000001,12.561250000000001,1.18,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,7691.0,1142.375,701.7125000000001
1385,104.0,0.0,3.2,1.39,30.0,0.71,4.89,7.76,0.09,53.0,23.2,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12443.0,1142.375,701.7125000000001
1386,138.0,0.0,5.5,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,11.5,0.4,28.0,8.64,101.0,39.1,179.0,39.5,367.0,68.9,1088.0,8800.0,1142.375,701.7125000000001
1387,122.0,0.0,2.0,1.26,15.6,0.47,2.69,2.61,0.09,18.0,7.36,96.9,39.7,184.0,41.6,380.0,71.1,1075.0,9455.0,1142.375,701.7125000000001
1388,100.0,0.0,3.8,1.52,17.0,0.55,3.15,3.65,0.13,18.0,7.58,97.9,39.3,183.0,41.8,385.0,71.5,1091.0,9859.0,1142.375,701.7125000000001
1389,103.0,0.0,3.9,0.47,16.3,0.26,2.23,3.83,0.02,30.0,14.3,198.0,83.2,387.0,88.8,811.0,147.0,2267.0,12129.0,1142.375,701.7125000000001
1390,111.0,0.0,23.759999999999998,0.35,9.26,0.12,1.34,1.87,0.1,12.0,4.9,63.4,25.7,119.0,26.9,242.0,46.9,703.0,6659.0,1142.375,701.7125000000001
1391,186.0,0.0,8.2,1.5550000000000002,51.6,0.7250000000000001,7.741250000000001,7.92,0.23,36.0,14.0,177.0,71.8,325.0,71.2,634.0,121.0,1983.0,13527.0,1142.375,701.7125000000001
1392,113.0,0.0,2.7,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,10.9,0.2,30.0,11.1,143.0,56.1,260.0,58.6,537.0,96.4,1548.0,10114.0,1142.375,701.7125000000001
1393,103.0,0.0,7.7,1.5550000000000002,14.8,0.69,3.97,5.95,0.05,37.0,16.1,220.0,91.0,422.0,94.1,842.0,155.0,2512.0,10928.0,1142.375,701.7125000000001
1394,99.2,0.0,5.6,1.5550000000000002,26.7,0.7250000000000001,7.741250000000001,5.53,0.07,30.0,13.0,178.0,72.7,339.0,74.8,665.0,124.0,2002.0,9708.0,1142.375,701.7125000000001
1395,114.0,0.0,4.6,1.5550000000000002,43.0,0.7250000000000001,7.741250000000001,6.5,0.33,23.0,8.12,104.0,41.1,189.0,42.6,404.0,75.0,1143.0,8174.0,1142.375,701.7125000000001
1396,114.0,0.0,3.9,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,9.67,0.27,25.0,8.09,98.8,37.7,167.0,37.5,342.0,61.5,1043.0,7038.0,1142.375,701.7125000000001
1397,101.0,0.0,4.1,0.1,9.2,0.05,0.61,1.61,0.02,13.0,6.67,97.0,41.1,199.0,46.5,447.0,80.9,1162.0,10386.0,1142.375,701.7125000000001
1398,508.0,0.0,2.1,1.5550000000000002,30.2,0.7250000000000001,7.741250000000001,5.12,0.15,14.0,5.16,61.1,24.9,112.0,25.4,240.0,43.8,677.0,5876.0,1142.375,701.7125000000001
1399,100.0,0.0,4.3,1.5550000000000002,43.2,0.7250000000000001,7.741250000000001,12.561250000000001,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12418.0,1142.375,701.7125000000001
1400,100.0,0.0,1.8,0.09,24.7,0.11,1.94,8.65,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12273.0,1142.375,701.7125000000001
1401,110.0,0.0,2.3,0.41,55.1,0.56,5.4,12.561250000000001,0.0,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,13000.0,556.0,476.0
1402,100.0,0.0,18.7,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.04,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12357.0,1142.375,701.7125000000001
1403,103.0,0.0,2.2,0.19,46.2,0.25,3.08,12.561250000000001,0.01,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12934.0,985.0,692.0
1404,105.0,0.0,1.8,0.13,46.0,0.22,3.34,12.561250000000001,0.03,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12232.0,1142.375,701.7125000000001
1405,99.5,0.0,4.0,0.72,56.3,0.7250000000000001,7.45,12.561250000000001,0.03,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12868.0,1142.375,701.7125000000001
1406,100.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.22,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15267.186249999995,923.0,701.7125000000001
1407,102.0,0.0,23.759999999999998,0.82,46.6,0.67,6.67,12.561250000000001,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,11709.0,1142.375,701.7125000000001
1408,102.0,0.0,1.8,0.29,25.9,0.32,3.3,9.7,0.03,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,11033.0,1142.375,701.7125000000001
1409,111.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.14,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15267.186249999995,486.0,459.0
1410,101.0,0.0,2.1,0.15,33.9,0.21,3.11,11.6,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,11274.0,1142.375,701.7125000000001
1411,98.7,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.27,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,13771.0,700.0,621.0
1412,96.3,0.0,4.2,1.07,42.7,0.7250000000000001,7.741250000000001,12.561250000000001,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15070.0,742.0,578.0
1413,102.0,0.0,2.9,0.51,34.5,0.68,7.741250000000001,12.561250000000001,0.05,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,12194.0,877.0,701.7125000000001
1414,116.0,0.0,23.0,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.06,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15267.186249999995,1142.375,701.7125000000001
1415,101.0,0.0,1.8,0.26,34.1,0.34,4.37,12.561250000000001,0.02,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,14474.0,1142.375,701.7125000000001
1416,105.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.15,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15267.186249999995,787.0,536.0
1417,104.0,0.0,23.759999999999998,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.1,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,15267.186249999995,1068.0,665.0
1418,19.56,0.0,21.46,0.16,5.82,0.1,1.04,3.13,0.52,14.0,4.17,52.38,19.2,86.74,21.66,246.98,33.76,572.51,7135.07,85.1,35.96
1419,63.06,0.0,23.759999999999998,1.2,6.2,0.45,3.09,4.3,0.51,16.28,4.12,59.69,21.19,95.19,20.8,219.54,34.38,647.35,8369.88,60.94,33.62
1420,173.08,0.0,9.97,0.86,7.41,0.21,1.46,2.72,0.27,15.4,4.72,58.07,22.79,102.23,22.99,237.76,40.95,689.31,11202.85,69.32,36.7
1421,17.57,0.0,17.0,0.18,6.55,0.12,4.02,4.4,1.28,28.87,9.24,102.88,36.89,154.25,38.53,365.82,59.22,1079.8,8587.61,91.26,60.37
1422,49.63,0.0,15.47,0.08,6.33,0.07,1.34,5.08,1.12,20.49,7.69,83.26,29.87,129.82,30.22,314.54,44.28,839.75,7906.28,92.67,55.39
1423,20.34,0.0,13.91,0.05,37.74,0.37,7.741250000000001,12.561250000000001,2.64375,63.55499999999999,18.28,195.81,59.38,244.11,57.93,628.09,84.56,1768.05,6242.06,265.97,328.84
1424,40.68,0.0,15.97,0.08,28.12,0.43,7.741250000000001,12.561250000000001,2.64375,41.05,11.36,116.43,38.68,150.13,38.09,426.96,59.27,1116.05,6470.94,160.43,180.95
1425,36.96,0.0,13.9,0.02,20.02,0.23,6.91,11.49,2.64375,44.94,12.81,120.24,40.46,160.54,41.23,449.3,62.09,1229.35,5969.33,184.02,193.33
1426,34.15,0.0,11.96,0.17,11.24,0.09,3.85,3.52,2.29,18.8,5.72,52.92,18.19,78.54,19.88,206.15,38.18,569.71,9488.28,76.6,67.24
1427,32.82,0.0,14.27,0.09,27.13,0.7250000000000001,7.741250000000001,12.561250000000001,2.64375,52.34,14.15,144.27,48.23,193.15,43.72,470.4,77.49,1412.88,8542.21,158.04,179.49
1428,34.51,0.0,15.87,0.15,25.03,0.34,7.741250000000001,12.561250000000001,2.64375,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,7241.14,577.62,701.7125000000001
1429,839.3875,0.0,3.59,0.39,22.2,0.29,2.32,5.91,0.08,40.1,15.8,193.0,73.4,318.0,63.0,528.0,96.0,2041.0,10892.0,318.0,160.0
1430,839.3875,0.0,4.26,0.61,16.2,0.56,7.41,12.561250000000001,0.31,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,95.2,760.0,138.0,2804.0387500000006,10558.0,315.0,226.0
1431,839.3875,0.0,7.26,0.13,25.9,0.7250000000000001,7.741250000000001,12.561250000000001,2.01,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,86.7,734.0,149.0,2804.0387500000006,8250.0,216.0,284.0
1432,839.3875,0.0,3.98,0.04,21.4,0.25,4.69,11.9,0.13,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,11465.0,606.0,386.0
1433,839.3875,0.0,3.49,0.0,20.9,0.09,2.27,6.32,0.1,45.6,17.6,221.0,83.9,358.0,68.2,563.0,103.0,2271.0,11492.0,480.0,296.0
1434,839.3875,0.0,5.04,1.5550000000000002,43.1,0.7250000000000001,7.741250000000001,12.561250000000001,0.66,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,9363.0,421.0,395.0
1435,839.3875,0.0,11.5,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.41,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,936.725,172.63875000000002,2804.0387500000006,11285.0,668.0,452.0
1436,839.3875,0.0,3.28,0.02,35.8,0.21,3.47,9.84,0.12,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,97.86749999999999,855.0,154.0,2804.0387500000006,11314.0,642.0,386.0
1437,839.3875,0.0,3.47,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.27,63.55499999999999,23.497500000000002,259.21625,102.0,421.0,79.7,649.0,116.0,2729.0,11660.0,452.0,282.0
1438,839.3875,0.0,3.23,0.06,16.7,0.06,1.43,4.36,0.05,32.5,12.7,159.0,61.9,268.0,52.5,434.0,80.9,1712.0,11615.0,325.0,161.0
1439,839.3875,0.0,3.86,0.01,20.4,0.09,2.13,6.03,0.12,42.9,15.4,189.0,71.9,306.0,59.3,485.0,90.2,1972.0,10943.0,397.0,258.0
1440,839.3875,0.0,3.18,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.43,63.55499999999999,19.6,203.0,70.4,289.0,53.5,443.0,79.6,1892.0,11251.0,300.0,179.0
1441,839.3875,0.0,4.52,1.5550000000000002,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,0.76,63.55499999999999,23.497500000000002,259.21625,88.1,339.0,62.7,507.0,92.0,2278.0,11623.0,367.0,230.0
1442,839.3875,0.0,4.77,1.5550000000000002,22.2,0.09,2.11,6.15,0.14,43.3,16.6,208.0,80.1,343.0,67.5,564.0,101.1,2190.0,11768.0,467.0,287.0
1443,839.3875,0.0,2.86,0.02,19.5,0.15,2.93,7.72,0.12,52.8,19.7,248.0,95.6,406.0,76.7,628.0,114.0,2576.0,11434.0,405.0,235.0
1444,226.0,0.0,23.759999999999998,0.17,10.11,0.25,3.99,8.24,1.2,41.64,14.71,167.42,60.21,253.7,54.85,520.48,80.67,1721.31,6613.37,459.19,322.44
1445,211.0,0.0,23.759999999999998,0.32,5.2,0.17,1.75,3.34,0.21,21.44,8.08,100.06,37.87,165.38,36.33,346.0,53.22,1081.38,9336.21,556.0,191.28
1446,221.0,0.0,23.759999999999998,1.5550000000000002,15.19,0.7250000000000001,5.79,3.87,0.27,20.88,8.91,119.19,48.31,225.12,51.86,526.11,85.12,1434.67,8878.19,859.79,281.45
1447,214.0,0.0,23.759999999999998,0.28,32.14,0.39,6.77,12.05,1.1,57.95,19.09,215.98,77.52,327.76,70.34,660.02,103.08,2236.91,7941.5,1142.375,701.7125000000001
1448,216.0,0.0,23.759999999999998,1.5550000000000002,20.71,0.7250000000000001,7.741250000000001,8.43,0.56,34.14,12.19,147.22,55.64,241.93,52.57,494.55,77.56,1590.97,8199.0,665.93,347.02
1449,219.0,0.0,23.759999999999998,1.5550000000000002,14.97,0.7250000000000001,4.93,4.19,0.54,24.09,8.93,110.9,43.1,197.43,44.59,446.42,74.87,1281.78,8019.65,469.32,218.99
1450,225.0,0.0,23.759999999999998,0.29,9.15,0.18,1.86,3.85,0.41,22.59,9.12,110.94,42.63,189.15,41.85,397.46,63.48,1271.61,9305.65,259.0,124.93
1451,225.0,0.0,23.759999999999998,1.5550000000000002,21.42,0.7250000000000001,7.741250000000001,5.39,0.25,17.99,6.44,78.18,30.4,133.67,29.41,281.87,45.37,863.78,8900.79,586.92,249.72
1452,222.0,0.0,23.759999999999998,1.5550000000000002,15.91,0.7250000000000001,6.1,3.49,0.33,18.23,7.0,91.06,36.85,171.09,39.47,394.37,66.51,1101.69,8601.2,694.11,250.74
1453,224.0,0.0,23.759999999999998,0.12,4.54,0.09,0.68,2.68,0.14,18.84,8.02,105.78,43.07,200.77,44.98,437.72,72.72,1252.44,9855.24,805.57,208.82
1454,208.0,0.0,23.759999999999998,0.42,8.17,0.38,4.42,8.71,0.7,50.97,21.05,259.21625,99.36,427.5,90.9,832.23,127.14,2804.0387500000006,9646.76,1142.375,415.42
1455,236.0,0.0,23.759999999999998,0.08,2.8,0.07,1.25,2.86,0.16,15.72,5.63,70.89,27.13,120.27,26.48,254.59,43.61,790.1,8150.24,208.1,79.62
1456,220.0,0.0,23.759999999999998,0.08,9.69,0.06,0.9,3.56,0.24,28.05,12.49,168.43,70.22,326.31,72.99,718.62,123.5,2083.24,10082.38,1142.375,454.92
1457,219.0,0.0,23.759999999999998,0.02,4.96,0.04,1.02,3.2,0.12,21.2,8.5,110.35,43.8,197.41,42.13,398.75,68.69,1283.24,10056.05,716.78,244.93
1458,227.0,0.0,23.759999999999998,1.5550000000000002,25.5,0.7250000000000001,7.741250000000001,12.561250000000001,1.44,59.96,18.28,185.3,61.53,250.5,48.77,434.24,73.98,1801.56,8467.02,535.92,346.2
1459,218.0,0.0,23.759999999999998,0.09,8.2,0.04,0.76,2.58,0.22,19.46,8.28,109.78,45.06,211.99,46.76,460.93,82.71,1349.95,9956.08,1084.97,399.01
1460,239.0,0.0,23.759999999999998,0.31,12.07,0.33,4.28,8.78,1.05,44.0,15.65,179.82,66.5,284.97,57.17,512.93,89.46,1940.2,9346.77,771.65,496.75
1461,235.0,0.0,23.759999999999998,0.03,9.51,0.1,1.56,6.16,1.09,33.97,12.09,137.72,51.32,229.39,48.85,463.77,86.48,1578.2,9565.35,1007.04,494.69
1462,217.0,0.0,23.759999999999998,1.5550000000000002,56.66,0.7250000000000001,7.741250000000001,12.561250000000001,2.57,63.55499999999999,23.497500000000002,259.21625,106.1375,437.54375000000005,90.98,825.11,144.59,2804.0387500000006,8355.25,1142.375,701.7125000000001
1463,211.0,0.0,23.759999999999998,0.54,7.51,0.28,2.98,4.87,0.26,26.46,9.19,111.36,41.25,182.29,37.31,342.52,61.87,1228.19,9645.78,488.68,301.49
1464,217.0,0.0,23.759999999999998,0.11,6.64,0.1,1.42,3.58,0.2,19.0,6.86,82.99,32.1,142.28,29.7,277.56,48.85,928.18,9261.69,469.21,265.83
1465,220.0,0.0,23.759999999999998,1.5550000000000002,40.79,0.7250000000000001,7.741250000000001,12.561250000000001,0.93,56.98,18.07,200.64,73.16,305.41,62.29,565.03,94.0,2060.9,8402.7,671.35,391.53
1466,316.0,1.0,8.64,0.02,13.2,0.2,3.35,5.3,1.79,22.1,6.96,86.5,32.1,160.87,37.98,409.0,83.0,1049.0,9740.0,494.0,342.0
1467,316.0,1.0,9.92,0.08,18.0,0.33,5.04,7.52,2.55,30.7,9.63,119.0,43.7,212.27,46.59,527.0,102.0,1408.0,9690.0,625.0,495.0
1468,316.0,1.0,10.9,0.02,14.7,0.15,2.4,4.1,1.3,18.5,6.32,83.3,32.6,155.85,35.45,421.0,86.0,1061.0,9320.0,509.0,338.0
1469,316.0,1.0,5.6,0.06,27.6,0.26,3.83,6.29,1.95,27.4,8.58,104.0,37.8,193.63,40.97,444.0,86.0,1292.0,9010.0,321.0,319.0
1470,316.0,1.0,16.2,0.01,13.8,0.05,0.94,2.08,0.38,11.1,3.8,49.9,18.8,88.71,19.49,203.0,37.0,613.0,9550.0,181.0,123.0
1471,313.0,1.0,12.4,0.01,11.8,0.09,1.69,3.59,1.07,20.4,6.86,93.4,37.5,194.06,46.97,422.0,81.0,1167.0,9180.0,103.0,76.0
1472,313.0,1.0,13.8,0.01,12.5,0.07,1.45,3.25,0.98,17.7,5.99,81.4,31.6,189.46,43.57,374.0,68.0,1011.0,10010.0,99.0,74.0
1473,313.0,1.0,11.0,0.14,12.2,0.26,3.42,5.53,1.77,30.8,9.62,120.0,43.7,201.35,48.1,439.0,81.0,1304.0,8840.0,107.0,99.0
1474,313.0,1.0,13.4,0.03,12.2,0.21,3.93,7.2,1.98,34.6,11.0,139.0,49.9,211.06,50.41,515.0,88.0,1507.0,10000.0,103.0,91.0
1475,313.0,1.0,11.6,0.02,11.8,0.16,2.85,5.95,1.69,29.8,9.51,119.0,44.1,201.58,47.99,454.0,83.0,1311.0,10090.0,104.0,91.0
1476,313.0,1.0,10.5,0.08,13.4,0.27,3.97,7.38,2.1,36.1,11.3,141.0,52.2,225.97,52.55,522.0,94.0,1487.0,10570.0,130.0,120.0
1477,144.0,1.0,9.0,0.63,47.9,0.1,2.1,4.3,1.5,22.0,7.3,96.2,37.4,190.0,42.0,405.0,80.0,1214.0,9332.0,316.0,292.0
1478,144.0,1.0,23.759999999999998,1.5550000000000002,30.9,0.7250000000000001,7.741250000000001,10.6,2.64375,45.8,13.0,151.0,51.7,238.0,49.0,442.0,83.0,1571.0,8879.0,265.0,331.0
1479,144.0,1.0,11.1,0.03,19.3,0.04,0.6,1.7,0.8,10.8,3.3,42.2,15.9,81.0,18.0,172.0,35.0,515.0,8255.0,90.0,79.0
1480,144.0,1.0,15.1,1.5550000000000002,61.504999999999995,0.4,4.1,8.1,2.64375,39.0,12.7,152.0,55.6,266.0,55.0,499.0,96.0,1756.0,8888.0,596.0,701.7125000000001
1481,144.0,1.0,16.2,0.1,47.3,0.6,7.7,12.561250000000001,2.64375,63.55499999999999,19.9,221.0,75.5,344.0,71.0,645.0,124.0,2325.0,8267.0,370.0,579.0
1482,144.0,1.0,8.6,1.5550000000000002,33.4,0.2,2.6,4.1,1.6,24.2,8.2,101.0,37.8,189.0,41.0,401.0,80.0,1191.0,10286.0,359.0,379.0
1483,144.0,1.0,8.0,1.5550000000000002,56.5,0.2,1.9,3.9,1.5,22.6,7.4,89.4,33.0,165.0,37.0,343.0,67.0,1066.0,11164.0,443.0,488.0
1484,144.0,1.0,14.0,0.08,53.7,0.4,5.5,10.9,2.64375,55.0,16.7,196.0,71.3,342.0,73.0,669.0,130.0,2245.0,8728.0,489.0,651.0
1485,144.0,1.0,7.3,1.5550000000000002,31.9,0.1,4.1,7.6,2.6,37.6,10.9,125.0,43.8,206.0,44.0,403.0,77.0,1378.0,10223.0,274.0,340.0
1486,144.0,1.0,13.9,1.5550000000000002,48.9,0.1,2.5,4.4,1.8,24.0,7.8,88.5,31.7,151.0,31.0,284.0,57.0,999.0,8977.0,336.0,535.0
1487,144.0,1.0,9.7,1.5550000000000002,18.1,0.1,1.4,2.8,1.2,13.8,4.2,49.4,18.0,90.0,19.0,181.0,37.0,573.0,8062.0,84.0,85.0
1488,144.0,1.0,12.6,1.5550000000000002,49.1,0.5,7.741250000000001,12.1,2.64375,49.9,13.7,150.0,51.2,232.0,48.0,427.0,81.0,1561.0,7769.0,214.0,359.0
1489,144.0,1.0,23.759999999999998,0.3,30.6,0.2,2.1,2.6,1.1,14.3,4.5,52.0,21.8,116.0,27.0,287.0,65.0,769.0,8823.0,356.0,427.0
1490,144.0,1.0,15.4,0.25,28.3,0.2,2.2,4.0,1.5,19.9,5.3,67.8,25.1,135.0,32.0,326.0,71.0,912.0,8467.0,276.0,296.0
1491,38.0,1.0,2.39,0.0,18.0,0.02,0.38,0.96,0.31,5.8,2.41,31.2,13.0,76.2,22.1,266.0,60.9,483.0,11562.0,677.0,315.0
